"","core","TMA.set","Kcross.Cancer2lympho","Kcross.lympho2Cancer","Kcross.Cancer2Stromal","Kcross.Stromal2Cancer","Kcross.Lympho2Stromal","Kcross.Stromal2Lympho","cancer ratio","stromal ratio","lymphocytes ratio","lymphocyte.dens","cancer.dens","stroma.dens","cancer.to.lympho.avgCount","lympho.to.cancer.avgCount","cancer.to.stroma.avgCount","stroma.to.cancer.avgCount","stroma.to.lympho.avgCount","lympho.to.stroma.avgCount","ShannonH","DoC_TL_max","DoC_SL_max","DoC_TL_min","DoC_SL_min","DoC_TL_mean","DoC_SL_mean","DoC_TL_Std","DoC_SL_Std","DoC_LT_max","DoC_ST_max","DoC_LT_min","DoC_ST_min","DoC_LT_mean","DoC_ST_mean","DoC_LT_Std","DoC_ST_Std","DoC_TS_max","DoC_LS_max","DoC_TS_min","DoC_LS_min","DoC_TS_mean","DoC_LS_mean","DoC_TS_Std","DoC_LS_Std","localized_TL","localized_SL","localized_LT","localized_ST","localized_TS","localized_LS"
"int146","D-8","1042","14237.0096416443","5973.43821987166","11797.0379764588","2902.29265701165","11095.6903394476","2718.00521011971","0.760220635950681","0.0343932511356262","0.205386112913692","3064.12846796643","11341.6319122359","513.108400638929","88.9699842022117","24.0367050789586","82.8396226415094","3.74775928297055","4.17219589257504","24.9150943396226","0.915551944728854","0.955149571553771","0.921330714535248","-0.832672710962101","-0.719684923408556","0.142509690507856","-0.0222571687764658","0.468710114652673","0.34317782059119","0.950213414229657","0.918091042679069","-0.853928874083177","-0.758908340821054","0.0877916598065561","-0.0205525065267591","0.414511214491435","0.341844517607767","0.909353701781939","0.878422945530271","-0.784398289150735","-0.734787779415249","0.131555260992907","0.106653647116646","0.510190175897075","0.489704045383613","0.0506329113924051","0.0727848101265823","0.0209222886421862","0.0794192997438087","0.0380952380952381","0.0285714285714286"
"int147","D-10","1042","9725.86368601315","1219.63076825248","17257.9978719808","8967.24001501384","12497.3827829805","4190.48783300247","0.154154995331466","0.0243697478991597","0.821475256769374","39919.2741425325","7491.10270621973","1184.23852593783","61.0189815867243","325.165354330709","63.1724137931034","9.98667474258025","10.3778131393499","349.823754789272","0.780276696634658","0.93603005308692","0.927269117789082","-0.94386914980297","-0.88185779101559","-0.13587897159964","-0.0444418706138802","0.451089324745717","0.389315927831443","0.926496685427236","0.919332222194527","-0.934912823063888","-0.795772433937813","-0.09730196031252","0.0214823229265079","0.503764824238409","0.376642859308381","0.917456244245829","0.94450647731498","-0.818367137189095","-0.893817470067654","0.0880175794330334","0.0531321079993859","0.451593500658525","0.539629437305443","0.00772990792315562","0.00795725815618961","0.0236363636363636","0.0133333333333333","0.0230769230769231","0.0615384615384615"
"int148","C-2","1042","9915.36165861995","1432.0825782402","12817.5165869035","4353.54564688529","17307.3052486693","8906.00753467518","0.300332471370521","0.0844723556212289","0.61519517300825","23466.9410847002","11456.3389322626","3222.24211050928","91.7119695756605","187.859778597786","93.6049562682216","26.3275932759328","26.2588070456365","191.237609329446","1.23903606299355","0.947132803170834","0.963585673838031","-0.912568777775074","-0.891267318228032","-0.223256390740375","0.0868589666976482","0.45974894848353","0.433022371833961","0.950132657987286","0.910180122670894","-0.915785730589246","-0.814515022437191","-0.171672728527987","0.0192773004216202","0.471288277058392","0.389985076194962","0.926689657981893","0.969304283178316","-0.832667038829713","-0.88857466771979","0.0272280467987959","0.120627923980132","0.441908902922934","0.495122987211058","0.0124124124124124","0.027027027027027","0.0172272354388843","0.00902378999179656","0.0262773722627737","0.0715328467153285"
"int149","C-10","1042","11964.5314835472","3653.78400650987","11857.3926394947","3336.77871985358","11967.9061262583","3469.14132749202","0.569713599725605","0.0344709312296347","0.395815469044761","10222.7144555692","14713.9763524267","890.279725116727","122.282495667244","84.9581577363034","109.751243781095","6.64057796508128","7.88778162911612","90.5721393034826","1.13078860376418","0.936800090862162","0.947446560685008","-0.938994218955436","-0.785630447228467","-0.0591127456840443","0.0179001250467892","0.499606931793835","0.396894545788242","0.922034014205421","0.91018910280743","-0.922121802747835","-0.864862165351838","-0.0331416341276827","-0.0283612482177381","0.475921869903991","0.359329902960169","0.888256835269902","0.953069388938332","-0.838866469858524","-0.783109449107077","0.114639297054555","0.120482681055213","0.475965279392933","0.502283835184005","0.0177719982661465","0.0628521889900303","0.0168623908461307","0.0502860584161397","0.02","0.09"
"int150","C-4","1042","11755.2159028976","3303.22248783516","16889.0558717023","8863.91258346417","15664.6269316215","7181.19241569843","0.298635268932299","0.0773347605030773","0.624029970564624","22190.4501178093","10619.4435383684","2750.01718869935","87.6460120068611","183.146953405018","89.5467128027682","23.1890681003584","22.2356346483705","179.425605536332","1.23010410623761","0.915906994357638","0.927748242521913","-0.926188622799349","-0.872734752998306","-0.180537339824671","0.00521850168647254","0.42397957654132","0.405822091771102","0.913921715819244","0.925199154098147","-0.917698352439148","-0.832234382007776","-0.190205315425345","0.0391808772318444","0.442626550320202","0.387397154209251","0.935179660083735","0.936797519458031","-0.890585456865148","-0.898775188580234","0.0697940261529339","0.0254553551504987","0.45972798942516","0.477104265366112","0.00257345056830367","0.00857816856101222","0.00448229493500672","0.00761990138951143","0.0277296360485269","0.0207972270363951"
"int151","L-1","1042","15328.9782096357","6646.27704903099","13813.3849242107","5421.93013395113","26632.1071240942","17120.5993477199","0.882408026755853","0.0307692307692308","0.0868227424749164","3258.96141059524","33121.8943979757","1154.9478034467","251.949152542373","24.7903274711947","239.821739130435","8.36264402668284","8.61787365177196","24.3173913043478","0.616312134434345","0.934424433010841","0.936138741726627","-0.896050798862041","-0.648219950472603","0.114722151648322","0.0444381373923632","0.507814113122697","0.395817601088017","0.927376680866071","0.935377933292042","-0.885960382530542","-0.942297009507286","0.0151938926550495","0.0264047699084823","0.397420170920332","0.364084198602579","0.938026391992094","0.921954821397436","-0.88375192903494","-0.733865693915954","0.241790851631079","0.139958071590197","0.533012957888995","0.455190943321806","0.0679012345679012","0.0200617283950617","0.0134950720242608","0.023805913570887","0.122270742358079","0.0131004366812227"
"int152","I-8","1042","11117.841272325","2783.65904332334","18071.2627069426","9680.89472216507","18660.6110214524","10317.0998716269","0.4355888093689","0.108653220559532","0.455757970071568","12900.3326670137","12329.4400008076","3075.45404053004","129.774446823697","135.784540702016","84.2844311377246","21.024645257655","23.3162027123483","97.8008982035928","1.24683210756882","0.923616425082722","0.95044120869569","-0.927928270568219","-0.84975267870731","-0.207022174799101","0.108664685922137","0.487007750749913","0.466961563072506","0.940855887957156","0.941803050233755","-0.939108129249764","-0.871797933643959","-0.145444920226577","0.00847891618254005","0.475021454780492","0.426489615486355","0.944622819845234","0.949832826416532","-0.907910253430523","-0.898980556321715","0.0972882920721948","0.0692412787786609","0.496870976367641","0.491783920316423","0.0157086754730453","0.0449839343091753","0.0227867015315652","0.0455734030631304","0.0599700149925037","0.0749625187406297"
"int153","F-4","1042","10817.8092013299","2277.86107909994","13350.3909616831","4813.20820510999","18430.8505822769","10257.3733500353","0.533582724026526","0.096242135691209","0.370175140282265","9181.39208691985","13234.3630540903","2387.07759356759","116.440514469453","80.780752071383","116.777385159011","21.0630975143403","22.2356453835554","85.5247349823321","1.33172978203313","0.939533716824484","0.93132854795701","-0.926040562561397","-0.830392819459922","-0.0614511364319496","0.0414095363592559","0.452867580409552","0.411925933708848","0.922042970581582","0.889728114204481","-0.927749404842174","-0.877847944429593","-0.0598657829616948","0.0200145080875165","0.433549116206962","0.37727434322334","0.904468514337891","0.934788364687682","-0.852606310244717","-0.890685285065626","0.0854091107041634","0.0581594006989193","0.445070078374304","0.435038070913568","0.0110294117647059","0.0160845588235294","0.00733184571246414","0.0066942939113803","0.0212389380530973","0.0247787610619469"
"int154","J-11","1042","10243.5703218081","1840.26348606322","12783.790813299","4594.94311620086","18021.7244736615","9454.02981550386","0.247974068071313","0.0550348812627722","0.696991050665915","42095.9072648962","14976.796852206","3323.9210973495","123.690830047518","347.660130718954","128.148527528809","28.4404660414891","29.0970579314528","368.500640204866","1.09592697148625","0.918971676899418","0.966608587798605","-0.944245604777963","-0.91288631617527","-0.305708400323801","0.0278836969302881","0.446100366285772","0.429276271625901","0.929549761294576","0.944727606259195","-0.947943011012508","-0.874725268918743","-0.309888207288179","0.0403397717887159","0.47190925894586","0.419256268024073","0.922031447550266","0.936255519013674","-0.871212624211381","-0.906806403049578","0.0792985582267965","0.00896395636671581","0.470408835358416","0.529003695130468","0.00586450960566229","0.0146612740141557","0.00568504832291074","0.0139283683911313","0.0358974358974359","0.0525641025641026"
"int155","D-11","1042","11017.446710746","2669.39972788008","14972.9512022883","6518.43063977937","13276.9950243981","4529.63712723769","0.465314056615235","0.0492042279188434","0.485481715465922","17881.9957566178","17139.1500870486","1812.36443479235","139.965215215215","146.032375979112","161.103703703704","17.0360313315927","15.4902402402402","152.837037037037","1.19204327897431","0.95140533660672","0.962546078560161","-0.939144830352429","-0.885771465560877","-0.243275155807844","0.0838783183720829","0.504766710820308","0.420879713807249","0.951563586965303","0.938391028102076","-0.948734190651799","-0.919649487789943","-0.238919975628064","-0.0181880297723019","0.497941242392153","0.400280530072866","0.924871323252063","0.962546078560161","-0.916837104035234","-0.88035866656357","0.0100377094923395","0.120846460342917","0.530583625724079","0.508800803329083","0.0180225281602003","0.032540675844806","0.0127970749542962","0.0138417341342387","0.0420792079207921","0.0767326732673267"
"int156","H-7","1042","11054.9967909792","2829.77237187835","10091.3196446773","1597.61528092241","31620.758580613","23030.6002738611","0.526176948051948","0.0424107142857143","0.431412337662338","9809.10611140176","11963.7874632478","964.300647828301","97.7055503292568","80.1087543386039","100.866028708134","8.12996529116853","8.70225776105362","88.5215311004785","1.1744612547762","0.920369877836267","0.951519534661297","-0.911068475477022","-0.765761505928523","-0.0780809250497449","0.0671183540780614","0.476243819808789","0.413579468965978","0.907283237153121","0.915831920171086","-0.900088726879412","-0.858179993238428","-0.0381409597923945","0.000161130086151002","0.446912676037307","0.366501420701174","0.910331428158046","0.956450600100466","-0.871087148482173","-0.765167033798229","0.122882490690469","0.172831352772595","0.50167123417742","0.505407249715899","0.0103529411764706","0.0367058823529412","0.00810185185185185","0.0432098765432099","0.0336538461538462","0.0913461538461538"
"int157","E-13","1042","11994.0214791937","3605.27490094193","18790.7774933123","10413.0923639846","15074.2600034627","6638.13485798205","0.102243471864656","0.00782850838018179","0.889928019755162","77849.3131465521","8944.07624177532","684.823926014657","72.7794899043571","633.47430626927","72.8859060402685","5.58067831449126","5.66212067540442","643.657718120805","0.541509567314994","0.917868194378427","0.964737030409996","-0.93724131507593","-0.935841254502268","-0.220874344013942","-0.0196772990779044","0.455682276563259","0.376650531343626","0.938639576660364","0.925225324961106","-0.954128545978199","-0.802220192762853","-0.31781196264815","-0.0666296834025592","0.506072399332762","0.358324621560304","0.930349896955516","0.967591281979256","-0.862066548113443","-0.927307747622308","-0.0484343702895748","0.20615522231484","0.528790920564737","0.610905665025961","0.00442817500147606","0.062643915687548","0.016452442159383","0.0519280205655527","0.0540540540540541","0.162162162162162"
"int158","G-1","1042","25635.9134382193","19416.8016320979","38792.8430196284","34148.8037633216","11187.2808445436","2806.60596007397","0.595775673707211","0.165331391114348","0.238892935178441","1814.47797036291","4525.13103584408","1255.75152217189","35.5487804878049","14.2542787286064","39.7004405286344","11.0171149144254","10.5975609756098","15.3171806167401","1.3278599913122","0.941320256206677","0.945045444156635","-0.732423305209333","-0.646552509078204","0.293489075872407","0.18780911938149","0.458487556587886","0.443585348168454","0.927628995804736","0.934049377380315","-0.811090993546632","-0.768071568086272","0.143941534608015","0.121031901076282","0.450012763332911","0.437345030199847","0.925734397759719","0.910455753680475","-0.701014159854297","-0.596480424389998","0.250596454027217","0.144509651752383","0.46339710262298","0.4391720679159","0.103975535168196","0.0428134556574924","0.0807833537331701","0.0685434516523868","0.0752212389380531","0.0619469026548673"
"int159","D-4","1042","16073.6247091081","7707.71660880151","15198.3870085252","6417.19514609018","15484.8077804039","7107.12265107594","0.801175841795831","0.0213789417423838","0.177445216461785","6359.76649047863","28714.7288229743","766.23692656369","203.1875","45.0025016677785","211.15","5.63458972648432","5.66340361445783","47.00625","0.793696793915392","0.93895184919925","0.937929516654739","-0.926437324885221","-0.642907015469292","0.0597921305487207","0.012014017441069","0.528892512412647","0.390374663427826","0.934780466717974","0.940762302833035","-0.926437324885221","-0.893548615798918","-0.0296071116784343","-0.0470523116703014","0.437004925987185","0.335305261353528","0.938323631666521","0.945462381524239","-0.90780252220735","-0.784792754824469","0.190299421280191","0.118983798301393","0.564742310895394","0.509172706988318","0.054257724189902","0.102486812358704","0.0166805671392827","0.0979149291075897","0.0943396226415094","0.0943396226415094"
